2024-07-12 14:48:15,218 - root - INFO - Namespace(Ks='[20, 40, 60, 80, 100]', aggregation_type='bi-interaction', cf_batch_size=1024, cf_l2loss_lambda=1e-05, cf_print_every=1, conv_dim_list='[64, 32, 16]', data_dir='datasets/', data_name='yelp2018', embed_dim=64, evaluate_every=10, kg_batch_size=2048, kg_l2loss_lambda=1e-05, kg_print_every=1, laplacian_type='random-walk', lr=0.0001, mess_dropout='[0.1, 0.1, 0.1]', n_epoch=1000, pretrain_embedding_dir='datasets/pretrain/', pretrain_model_path='trained_model/model.pth', relation_dim=64, save_dir='trained_model/KGAT/yelp2018/embed-dim64_relation-dim64_random-walk_bi-interaction_64-32-16_lr0.0001_pretrain1/', seed=2019, stopping_steps=10, test_batch_size=10000, use_pretrain=1)
2024-07-12 14:50:50,297 - root - INFO - n_users:           45919
2024-07-12 14:50:50,298 - root - INFO - n_items:           45538
2024-07-12 14:50:50,298 - root - INFO - n_entities:        136499
2024-07-12 14:50:50,298 - root - INFO - n_users_entities:  182418
2024-07-12 14:50:50,299 - root - INFO - n_relations:       86
2024-07-12 14:50:50,299 - root - INFO - n_h_list:          5567472
2024-07-12 14:50:50,299 - root - INFO - n_t_list:          5567472
2024-07-12 14:50:50,300 - root - INFO - n_r_list:          5567472
2024-07-12 14:50:50,300 - root - INFO - n_cf_train:        930032
2024-07-12 14:50:50,300 - root - INFO - n_cf_test:         253578
2024-07-12 14:50:50,301 - root - INFO - n_kg_train:        5567472
2024-07-12 14:50:55,728 - root - INFO - KGAT(
  (entity_user_embed): Embedding(182418, 64)
  (relation_embed): Embedding(86, 64)
  (aggregator_layers): ModuleList(
    (0): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=64, bias=True)
      (linear2): Linear(in_features=64, out_features=64, bias=True)
    )
    (1): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=64, out_features=32, bias=True)
      (linear2): Linear(in_features=64, out_features=32, bias=True)
    )
    (2): Aggregator(
      (message_dropout): Dropout(p=0.1, inplace=False)
      (activation): LeakyReLU(negative_slope=0.01)
      (linear1): Linear(in_features=32, out_features=16, bias=True)
      (linear2): Linear(in_features=32, out_features=16, bias=True)
    )
  )
)
2024-07-12 14:50:56,673 - root - INFO - CF Training: Epoch 0001 Iter 0001 / 0909 | Time 0.9s | Iter Loss 0.0363 | Iter Mean Loss 0.0363
2024-07-12 14:51:11,268 - root - INFO - CF Training: Epoch 0001 Iter 0028 / 0909 | Time 0.5s | Iter Loss 0.0301 | Iter Mean Loss 0.0334
2024-07-12 14:51:11,804 - root - INFO - CF Training: Epoch 0001 Iter 0029 / 0909 | Time 0.5s | Iter Loss 0.0281 | Iter Mean Loss 0.0333
2024-07-12 14:51:12,341 - root - INFO - CF Training: Epoch 0001 Iter 0030 / 0909 | Time 0.5s | Iter Loss 0.0429 | Iter Mean Loss 0.0336
2024-07-12 14:51:12,877 - root - INFO - CF Training: Epoch 0001 Iter 0031 / 0909 | Time 0.5s | Iter Loss 0.0303 | Iter Mean Loss 0.0335
2024-07-12 14:51:13,413 - root - INFO - CF Training: Epoch 0001 Iter 0032 / 0909 | Time 0.5s | Iter Loss 0.0328 | Iter Mean Loss 0.0335
2024-07-12 14:51:13,948 - root - INFO - CF Training: Epoch 0001 Iter 0033 / 0909 | Time 0.5s | Iter Loss 0.0262 | Iter Mean Loss 0.0332
2024-07-12 14:51:14,484 - root - INFO - CF Training: Epoch 0001 Iter 0034 / 0909 | Time 0.5s | Iter Loss 0.0312 | Iter Mean Loss 0.0332
2024-07-12 14:51:15,020 - root - INFO - CF Training: Epoch 0001 Iter 0035 / 0909 | Time 0.5s | Iter Loss 0.0338 | Iter Mean Loss 0.0332
2024-07-12 14:51:15,560 - root - INFO - CF Training: Epoch 0001 Iter 0036 / 0909 | Time 0.5s | Iter Loss 0.0348 | Iter Mean Loss 0.0332
2024-07-12 14:51:16,096 - root - INFO - CF Training: Epoch 0001 Iter 0037 / 0909 | Time 0.5s | Iter Loss 0.0266 | Iter Mean Loss 0.0331
2024-07-12 14:51:16,631 - root - INFO - CF Training: Epoch 0001 Iter 0038 / 0909 | Time 0.5s | Iter Loss 0.0321 | Iter Mean Loss 0.0330
2024-07-12 14:51:17,168 - root - INFO - CF Training: Epoch 0001 Iter 0039 / 0909 | Time 0.5s | Iter Loss 0.0363 | Iter Mean Loss 0.0331
2024-07-12 14:51:17,704 - root - INFO - CF Training: Epoch 0001 Iter 0040 / 0909 | Time 0.5s | Iter Loss 0.0317 | Iter Mean Loss 0.0331
2024-07-12 14:51:18,240 - root - INFO - CF Training: Epoch 0001 Iter 0041 / 0909 | Time 0.5s | Iter Loss 0.0288 | Iter Mean Loss 0.0330
2024-07-12 14:51:18,776 - root - INFO - CF Training: Epoch 0001 Iter 0042 / 0909 | Time 0.5s | Iter Loss 0.0346 | Iter Mean Loss 0.0330
2024-07-12 14:51:19,313 - root - INFO - CF Training: Epoch 0001 Iter 0043 / 0909 | Time 0.5s | Iter Loss 0.0334 | Iter Mean Loss 0.0330
2024-07-12 14:51:19,854 - root - INFO - CF Training: Epoch 0001 Iter 0044 / 0909 | Time 0.5s | Iter Loss 0.0361 | Iter Mean Loss 0.0331
2024-07-12 14:51:20,390 - root - INFO - CF Training: Epoch 0001 Iter 0045 / 0909 | Time 0.5s | Iter Loss 0.0345 | Iter Mean Loss 0.0331
2024-07-12 14:51:20,926 - root - INFO - CF Training: Epoch 0001 Iter 0046 / 0909 | Time 0.5s | Iter Loss 0.0336 | Iter Mean Loss 0.0331
2024-07-12 14:51:21,462 - root - INFO - CF Training: Epoch 0001 Iter 0047 / 0909 | Time 0.5s | Iter Loss 0.0310 | Iter Mean Loss 0.0331
2024-07-12 14:51:21,996 - root - INFO - CF Training: Epoch 0001 Iter 0048 / 0909 | Time 0.5s | Iter Loss 0.0392 | Iter Mean Loss 0.0332
2024-07-12 14:51:22,536 - root - INFO - CF Training: Epoch 0001 Iter 0049 / 0909 | Time 0.5s | Iter Loss 0.0294 | Iter Mean Loss 0.0331
2024-07-12 14:51:23,075 - root - INFO - CF Training: Epoch 0001 Iter 0050 / 0909 | Time 0.5s | Iter Loss 0.0310 | Iter Mean Loss 0.0331
2024-07-12 14:51:23,640 - root - INFO - CF Training: Epoch 0001 Iter 0051 / 0909 | Time 0.6s | Iter Loss 0.0343 | Iter Mean Loss 0.0331
2024-07-12 14:51:24,214 - root - INFO - CF Training: Epoch 0001 Iter 0052 / 0909 | Time 0.6s | Iter Loss 0.0317 | Iter Mean Loss 0.0331
2024-07-12 14:51:24,768 - root - INFO - CF Training: Epoch 0001 Iter 0053 / 0909 | Time 0.6s | Iter Loss 0.0236 | Iter Mean Loss 0.0329
2024-07-12 14:51:25,314 - root - INFO - CF Training: Epoch 0001 Iter 0054 / 0909 | Time 0.5s | Iter Loss 0.0277 | Iter Mean Loss 0.0328
2024-07-12 14:51:25,865 - root - INFO - CF Training: Epoch 0001 Iter 0055 / 0909 | Time 0.6s | Iter Loss 0.0263 | Iter Mean Loss 0.0327
2024-07-12 14:51:26,402 - root - INFO - CF Training: Epoch 0001 Iter 0056 / 0909 | Time 0.5s | Iter Loss 0.0333 | Iter Mean Loss 0.0327
2024-07-12 14:51:26,952 - root - INFO - CF Training: Epoch 0001 Iter 0057 / 0909 | Time 0.6s | Iter Loss 0.0324 | Iter Mean Loss 0.0327
2024-07-12 14:51:27,490 - root - INFO - CF Training: Epoch 0001 Iter 0058 / 0909 | Time 0.5s | Iter Loss 0.0297 | Iter Mean Loss 0.0327
2024-07-12 14:51:28,029 - root - INFO - CF Training: Epoch 0001 Iter 0059 / 0909 | Time 0.5s | Iter Loss 0.0423 | Iter Mean Loss 0.0328
2024-07-12 14:51:28,564 - root - INFO - CF Training: Epoch 0001 Iter 0060 / 0909 | Time 0.5s | Iter Loss 0.0326 | Iter Mean Loss 0.0328
2024-07-12 14:51:29,100 - root - INFO - CF Training: Epoch 0001 Iter 0061 / 0909 | Time 0.5s | Iter Loss 0.0337 | Iter Mean Loss 0.0328
2024-07-12 14:51:29,642 - root - INFO - CF Training: Epoch 0001 Iter 0062 / 0909 | Time 0.5s | Iter Loss 0.0322 | Iter Mean Loss 0.0328
2024-07-12 14:51:30,198 - root - INFO - CF Training: Epoch 0001 Iter 0063 / 0909 | Time 0.6s | Iter Loss 0.0317 | Iter Mean Loss 0.0328
2024-07-12 14:51:30,738 - root - INFO - CF Training: Epoch 0001 Iter 0064 / 0909 | Time 0.5s | Iter Loss 0.0312 | Iter Mean Loss 0.0328
2024-07-12 14:51:31,276 - root - INFO - CF Training: Epoch 0001 Iter 0065 / 0909 | Time 0.5s | Iter Loss 0.0284 | Iter Mean Loss 0.0327
2024-07-12 14:51:31,815 - root - INFO - CF Training: Epoch 0001 Iter 0066 / 0909 | Time 0.5s | Iter Loss 0.0348 | Iter Mean Loss 0.0327
2024-07-12 14:51:32,353 - root - INFO - CF Training: Epoch 0001 Iter 0067 / 0909 | Time 0.5s | Iter Loss 0.0314 | Iter Mean Loss 0.0327
2024-07-12 14:51:32,889 - root - INFO - CF Training: Epoch 0001 Iter 0068 / 0909 | Time 0.5s | Iter Loss 0.0266 | Iter Mean Loss 0.0326
2024-07-12 14:51:33,426 - root - INFO - CF Training: Epoch 0001 Iter 0069 / 0909 | Time 0.5s | Iter Loss 0.0286 | Iter Mean Loss 0.0326
2024-07-12 14:51:33,963 - root - INFO - CF Training: Epoch 0001 Iter 0070 / 0909 | Time 0.5s | Iter Loss 0.0322 | Iter Mean Loss 0.0326
2024-07-12 14:51:34,501 - root - INFO - CF Training: Epoch 0001 Iter 0071 / 0909 | Time 0.5s | Iter Loss 0.0280 | Iter Mean Loss 0.0325
2024-07-12 14:51:35,039 - root - INFO - CF Training: Epoch 0001 Iter 0072 / 0909 | Time 0.5s | Iter Loss 0.0255 | Iter Mean Loss 0.0324
2024-07-12 14:51:35,577 - root - INFO - CF Training: Epoch 0001 Iter 0073 / 0909 | Time 0.5s | Iter Loss 0.0250 | Iter Mean Loss 0.0323
2024-07-12 14:51:36,121 - root - INFO - CF Training: Epoch 0001 Iter 0074 / 0909 | Time 0.5s | Iter Loss 0.0371 | Iter Mean Loss 0.0324
2024-07-12 14:51:36,658 - root - INFO - CF Training: Epoch 0001 Iter 0075 / 0909 | Time 0.5s | Iter Loss 0.0356 | Iter Mean Loss 0.0324
2024-07-12 14:51:37,210 - root - INFO - CF Training: Epoch 0001 Iter 0076 / 0909 | Time 0.6s | Iter Loss 0.0312 | Iter Mean Loss 0.0324
2024-07-12 14:51:37,747 - root - INFO - CF Training: Epoch 0001 Iter 0077 / 0909 | Time 0.5s | Iter Loss 0.0301 | Iter Mean Loss 0.0324
2024-07-12 14:51:38,295 - root - INFO - CF Training: Epoch 0001 Iter 0078 / 0909 | Time 0.5s | Iter Loss 0.0229 | Iter Mean Loss 0.0322
2024-07-12 14:51:38,833 - root - INFO - CF Training: Epoch 0001 Iter 0079 / 0909 | Time 0.5s | Iter Loss 0.0260 | Iter Mean Loss 0.0322
2024-07-12 14:51:39,377 - root - INFO - CF Training: Epoch 0001 Iter 0080 / 0909 | Time 0.5s | Iter Loss 0.0320 | Iter Mean Loss 0.0322
2024-07-12 14:51:39,917 - root - INFO - CF Training: Epoch 0001 Iter 0081 / 0909 | Time 0.5s | Iter Loss 0.0293 | Iter Mean Loss 0.0321
2024-07-12 14:51:40,480 - root - INFO - CF Training: Epoch 0001 Iter 0082 / 0909 | Time 0.6s | Iter Loss 0.0346 | Iter Mean Loss 0.0322
2024-07-12 14:51:41,039 - root - INFO - CF Training: Epoch 0001 Iter 0083 / 0909 | Time 0.6s | Iter Loss 0.0328 | Iter Mean Loss 0.0322
2024-07-12 14:51:41,592 - root - INFO - CF Training: Epoch 0001 Iter 0084 / 0909 | Time 0.6s | Iter Loss 0.0267 | Iter Mean Loss 0.0321
2024-07-12 14:51:42,155 - root - INFO - CF Training: Epoch 0001 Iter 0085 / 0909 | Time 0.6s | Iter Loss 0.0271 | Iter Mean Loss 0.0320
2024-07-12 14:51:42,701 - root - INFO - CF Training: Epoch 0001 Iter 0086 / 0909 | Time 0.5s | Iter Loss 0.0315 | Iter Mean Loss 0.0320
2024-07-12 14:51:43,266 - root - INFO - CF Training: Epoch 0001 Iter 0087 / 0909 | Time 0.6s | Iter Loss 0.0317 | Iter Mean Loss 0.0320
2024-07-12 14:51:43,803 - root - INFO - CF Training: Epoch 0001 Iter 0088 / 0909 | Time 0.5s | Iter Loss 0.0244 | Iter Mean Loss 0.0319
2024-07-12 14:51:44,344 - root - INFO - CF Training: Epoch 0001 Iter 0089 / 0909 | Time 0.5s | Iter Loss 0.0332 | Iter Mean Loss 0.0320
2024-07-12 14:51:44,882 - root - INFO - CF Training: Epoch 0001 Iter 0090 / 0909 | Time 0.5s | Iter Loss 0.0307 | Iter Mean Loss 0.0319
2024-07-12 14:51:45,419 - root - INFO - CF Training: Epoch 0001 Iter 0091 / 0909 | Time 0.5s | Iter Loss 0.0307 | Iter Mean Loss 0.0319
2024-07-12 14:51:45,957 - root - INFO - CF Training: Epoch 0001 Iter 0092 / 0909 | Time 0.5s | Iter Loss 0.0293 | Iter Mean Loss 0.0319
2024-07-12 14:51:46,497 - root - INFO - CF Training: Epoch 0001 Iter 0093 / 0909 | Time 0.5s | Iter Loss 0.0303 | Iter Mean Loss 0.0319
2024-07-12 14:51:47,038 - root - INFO - CF Training: Epoch 0001 Iter 0094 / 0909 | Time 0.5s | Iter Loss 0.0334 | Iter Mean Loss 0.0319
2024-07-12 14:51:47,575 - root - INFO - CF Training: Epoch 0001 Iter 0095 / 0909 | Time 0.5s | Iter Loss 0.0313 | Iter Mean Loss 0.0319
2024-07-12 14:51:48,122 - root - INFO - CF Training: Epoch 0001 Iter 0096 / 0909 | Time 0.5s | Iter Loss 0.0266 | Iter Mean Loss 0.0318
2024-07-12 14:51:48,671 - root - INFO - CF Training: Epoch 0001 Iter 0097 / 0909 | Time 0.5s | Iter Loss 0.0315 | Iter Mean Loss 0.0318
2024-07-12 14:51:49,209 - root - INFO - CF Training: Epoch 0001 Iter 0098 / 0909 | Time 0.5s | Iter Loss 0.0298 | Iter Mean Loss 0.0318
2024-07-12 14:51:49,752 - root - INFO - CF Training: Epoch 0001 Iter 0099 / 0909 | Time 0.5s | Iter Loss 0.0289 | Iter Mean Loss 0.0318
2024-07-12 14:51:50,296 - root - INFO - CF Training: Epoch 0001 Iter 0100 / 0909 | Time 0.5s | Iter Loss 0.0333 | Iter Mean Loss 0.0318
2024-07-12 14:51:50,835 - root - INFO - CF Training: Epoch 0001 Iter 0101 / 0909 | Time 0.5s | Iter Loss 0.0259 | Iter Mean Loss 0.0317
2024-07-12 14:51:51,374 - root - INFO - CF Training: Epoch 0001 Iter 0102 / 0909 | Time 0.5s | Iter Loss 0.0344 | Iter Mean Loss 0.0318
2024-07-12 14:51:51,913 - root - INFO - CF Training: Epoch 0001 Iter 0103 / 0909 | Time 0.5s | Iter Loss 0.0366 | Iter Mean Loss 0.0318
2024-07-12 14:51:52,452 - root - INFO - CF Training: Epoch 0001 Iter 0104 / 0909 | Time 0.5s | Iter Loss 0.0334 | Iter Mean Loss 0.0318
2024-07-12 14:51:52,995 - root - INFO - CF Training: Epoch 0001 Iter 0105 / 0909 | Time 0.5s | Iter Loss 0.0276 | Iter Mean Loss 0.0318
2024-07-12 14:51:53,565 - root - INFO - CF Training: Epoch 0001 Iter 0106 / 0909 | Time 0.6s | Iter Loss 0.0314 | Iter Mean Loss 0.0318
2024-07-12 14:51:54,136 - root - INFO - CF Training: Epoch 0001 Iter 0107 / 0909 | Time 0.6s | Iter Loss 0.0338 | Iter Mean Loss 0.0318
2024-07-12 14:51:54,694 - root - INFO - CF Training: Epoch 0001 Iter 0108 / 0909 | Time 0.6s | Iter Loss 0.0262 | Iter Mean Loss 0.0318
2024-07-12 14:51:55,268 - root - INFO - CF Training: Epoch 0001 Iter 0109 / 0909 | Time 0.6s | Iter Loss 0.0341 | Iter Mean Loss 0.0318
2024-07-12 14:51:55,831 - root - INFO - CF Training: Epoch 0001 Iter 0110 / 0909 | Time 0.6s | Iter Loss 0.0303 | Iter Mean Loss 0.0318
2024-07-12 14:51:56,370 - root - INFO - CF Training: Epoch 0001 Iter 0111 / 0909 | Time 0.5s | Iter Loss 0.0342 | Iter Mean Loss 0.0318
2024-07-12 14:51:56,911 - root - INFO - CF Training: Epoch 0001 Iter 0112 / 0909 | Time 0.5s | Iter Loss 0.0295 | Iter Mean Loss 0.0318
2024-07-12 14:51:57,454 - root - INFO - CF Training: Epoch 0001 Iter 0113 / 0909 | Time 0.5s | Iter Loss 0.0345 | Iter Mean Loss 0.0318
2024-07-12 14:51:57,998 - root - INFO - CF Training: Epoch 0001 Iter 0114 / 0909 | Time 0.5s | Iter Loss 0.0309 | Iter Mean Loss 0.0318
2024-07-12 14:51:58,538 - root - INFO - CF Training: Epoch 0001 Iter 0115 / 0909 | Time 0.5s | Iter Loss 0.0325 | Iter Mean Loss 0.0318
2024-07-12 14:51:59,078 - root - INFO - CF Training: Epoch 0001 Iter 0116 / 0909 | Time 0.5s | Iter Loss 0.0350 | Iter Mean Loss 0.0318
2024-07-12 14:51:59,619 - root - INFO - CF Training: Epoch 0001 Iter 0117 / 0909 | Time 0.5s | Iter Loss 0.0324 | Iter Mean Loss 0.0318
2024-07-12 14:52:00,161 - root - INFO - CF Training: Epoch 0001 Iter 0118 / 0909 | Time 0.5s | Iter Loss 0.0322 | Iter Mean Loss 0.0318
2024-07-12 14:52:00,701 - root - INFO - CF Training: Epoch 0001 Iter 0119 / 0909 | Time 0.5s | Iter Loss 0.0302 | Iter Mean Loss 0.0318
2024-07-12 14:52:01,239 - root - INFO - CF Training: Epoch 0001 Iter 0120 / 0909 | Time 0.5s | Iter Loss 0.0291 | Iter Mean Loss 0.0318
2024-07-12 14:52:01,788 - root - INFO - CF Training: Epoch 0001 Iter 0121 / 0909 | Time 0.5s | Iter Loss 0.0366 | Iter Mean Loss 0.0318
2024-07-12 14:52:02,345 - root - INFO - CF Training: Epoch 0001 Iter 0122 / 0909 | Time 0.6s | Iter Loss 0.0312 | Iter Mean Loss 0.0318
2024-07-12 14:52:02,894 - root - INFO - CF Training: Epoch 0001 Iter 0123 / 0909 | Time 0.5s | Iter Loss 0.0317 | Iter Mean Loss 0.0318
2024-07-12 14:52:03,433 - root - INFO - CF Training: Epoch 0001 Iter 0124 / 0909 | Time 0.5s | Iter Loss 0.0261 | Iter Mean Loss 0.0318
2024-07-12 14:52:03,974 - root - INFO - CF Training: Epoch 0001 Iter 0125 / 0909 | Time 0.5s | Iter Loss 0.0274 | Iter Mean Loss 0.0317
2024-07-12 14:52:04,513 - root - INFO - CF Training: Epoch 0001 Iter 0126 / 0909 | Time 0.5s | Iter Loss 0.0331 | Iter Mean Loss 0.0317
2024-07-12 14:52:05,051 - root - INFO - CF Training: Epoch 0001 Iter 0127 / 0909 | Time 0.5s | Iter Loss 0.0254 | Iter Mean Loss 0.0317
2024-07-12 14:52:05,595 - root - INFO - CF Training: Epoch 0001 Iter 0128 / 0909 | Time 0.5s | Iter Loss 0.0270 | Iter Mean Loss 0.0317
2024-07-12 14:52:06,132 - root - INFO - CF Training: Epoch 0001 Iter 0129 / 0909 | Time 0.5s | Iter Loss 0.0265 | Iter Mean Loss 0.0316
2024-07-12 14:52:06,682 - root - INFO - CF Training: Epoch 0001 Iter 0130 / 0909 | Time 0.5s | Iter Loss 0.0363 | Iter Mean Loss 0.0317
2024-07-12 14:52:07,221 - root - INFO - CF Training: Epoch 0001 Iter 0131 / 0909 | Time 0.5s | Iter Loss 0.0265 | Iter Mean Loss 0.0316
2024-07-12 14:52:07,769 - root - INFO - CF Training: Epoch 0001 Iter 0132 / 0909 | Time 0.5s | Iter Loss 0.0326 | Iter Mean Loss 0.0316
2024-07-12 14:52:08,322 - root - INFO - CF Training: Epoch 0001 Iter 0133 / 0909 | Time 0.6s | Iter Loss 0.0365 | Iter Mean Loss 0.0317
2024-07-12 14:52:08,903 - root - INFO - CF Training: Epoch 0001 Iter 0134 / 0909 | Time 0.6s | Iter Loss 0.0283 | Iter Mean Loss 0.0316
2024-07-12 14:52:09,470 - root - INFO - CF Training: Epoch 0001 Iter 0135 / 0909 | Time 0.6s | Iter Loss 0.0247 | Iter Mean Loss 0.0316
2024-07-12 14:52:10,048 - root - INFO - CF Training: Epoch 0001 Iter 0136 / 0909 | Time 0.6s | Iter Loss 0.0322 | Iter Mean Loss 0.0316
2024-07-12 14:52:10,600 - root - INFO - CF Training: Epoch 0001 Iter 0137 / 0909 | Time 0.6s | Iter Loss 0.0396 | Iter Mean Loss 0.0316
